"JASID","LGC","Site_no","SiteName_furigana","SiteName_original","Address","Chronology","SiteType","ArchaeologicalFeatures","MajorArtefacts","Lon","Lat","Y"
13105004800,13105,"48","かすがちょう（こいしかわこうらくえん）いせき","春日町（小石川後楽園）遺跡","文京区 後楽一丁目　 春日一丁目","[旧石器時代][縄文時代][弥生時代][古墳時代][平安時代][近世]","包蔵地・集落・屋敷","[弥生～古墳]竪穴建物跡、土坑、ピット、[近世]井戸、道路、木樋、柱穴、上水道、土坑、屋敷跡、地下室、溝、礎石、植栽痕、[近代]煉瓦基礎、堀、石垣、[近代以降]高射砲陣地関連以降","[旧石器]ナイフ形石器、[縄文]土器、[弥生]土器、石器、[古墳～平安]土師器、須恵器、[近世]磁器、陶器、土器、瓦、木製品、金属製品、ガラス製品、石製品、漆製品、銭貨動物遺存体、[近代]煉瓦",139.7507982,35.70558749,TRUE
13105005000,13105,"50","","文京区No.50遺跡","文京区 春日一丁目","[旧石器時代][弥生時代（後期）][近世]","包蔵地・屋敷・その他（町屋）","[近世]井戸跡　地下室　土坑　ピット　胞衣皿埋納遺構　植栽痕　井戸","（旧石器）石器　（弥生）土器　（近世）陶磁器・土器・瓦・金属製品など",139.7468157,35.70915589,TRUE
13105005100,13105,"51","まさごちょう（まさご）いせき","真砂町（真砂）遺跡","文京区 本郷四丁目","[旧石器時代][縄文時代（早期〜後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落・屋敷","[縄文時代]炉穴　[奈良平安時代]住居跡　柱穴　土坑　[近世]上水道　井戸　地下室","縄文土器　土師器　須恵器　陶磁器類",139.7560167,35.70843107,TRUE
13105005800,13105,"58","ほんごうもとまちいせき","本郷元町遺跡","文京区 本郷一丁目","[縄文時代（前期～中期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","包蔵地・集落・屋敷","[近世・近代以降]井戸　地下式坑　土坑　柱穴群　礎石群　溝状遺構　下水施設　池　レンガ遺構　互列遺構　[近世以降]桶　土坑　溝　礎石など　[近世]地下式坑","(旧石器)ナイフ形石器など　(縄文)土器　石器　(弥生)扁平片刃石斧　土器　(古墳)土師器　須恵器　(奈良・平安)土師器　須恵器　(中世)陶器　(近世)磁器　陶器　炻器　土器　互　金属製品　石製品　土製品　木製品　自然遺物　その他",139.7568407,35.70266017,TRUE
13105007300,13105,"73","こひなただいまちみなみいせき","小日向台町南遺跡","文京区 小日向一丁目","[旧石器時代][縄文時代][弥生時代][奈良時代][中世][近世]","包蔵地・集落・屋敷","[縄文時代]陥穴　[弥生時代]竪穴住居跡　[奈良時代]竪穴住居跡　[中世]井戸 土坑墓　[近世]地下室 井戸","(旧石器)石器　(縄文)土器　(弥生)土器　(奈良)土師器 須恵器　(近世)陶磁器 土器",139.7361727,35.71261262,TRUE
13105007400,13105,"74","たつおかちょういせき","龍岡町遺跡","文京区 湯島四丁目　本郷七丁目","[縄文時代（前期・後期）][弥生時代][平安時代][近世]","集落・屋敷","[平安時代]住居　[近世]土坑　地下室　井戸","縄文土器　弥生土器　土師器　須恵器　陶磁器　土器　瓦　土錘",139.7655954,35.70937891,TRUE
13105008400,13105,"84","はくさんごてんまちいせき","白山御殿町遺跡","文京区 白山四丁目","[縄文時代][弥生時代][近世]","集落・屋敷","住居跡　土坑　溝跡","土器　陶磁器類",139.7480173,35.71907965,TRUE
13105008600,13105,"86","おおつかまちいせき","大塚町遺跡","文京区 大塚一丁目　大塚二丁目","[縄文時代][弥生時代][近世]","包蔵地・集落・社寺・屋敷・その他（町屋）","[縄文時代]土坑　[古墳時代]溝　[近世]溝　土坑（一部墓壙）　植栽痕　土坑　溝状遺構　地下室","（縄文）土器・石器　（弥生）土器　（古代）土師器・須恵器　（近世）人骨・陶磁器・せっ器・土器・金属製品・銭貨・瓦・瓦器・土製品・石製品など",139.7316065,35.7184943,TRUE
13105009100,13105,"91","はらまちひがしいせき","原町東遺跡","文京区 白山五丁目","[弥生時代（後期）][古墳時代][近世]","包蔵地・屋敷","竪穴式住居跡","弥生式土器　土師器　近世陶磁器",139.7488931,35.72280939,TRUE
13105009500,13105,"95","かなとみちょうきたいせき","金富町北遺跡","文京区 春日二丁目","[縄文時代（早期・後期）][弥生時代（後期）][近世]","屋敷","[近世]地下室・土坑・井戸","縄文土器　弥生土器　近世陶磁器",139.7420778,35.71194359,TRUE
13105009700,13105,"97","だんござかうえいせき","団子坂上遺跡","文京区 千駄木一丁目　千駄木三丁目　千駄木五丁目","[旧石器時代][縄文時代（中期）][弥生時代（中期）][平安時代][近世]","包蔵地・集落・社寺・屋敷・その他（町屋）","[旧石器時代]遺物集中部　[縄文時代]堅穴住居跡　土坑　溝　埋甕　[弥生時代]堅穴住居跡　溝　溝状遺構　環濠　[平安]竪穴住居跡　溝　[近世]地下室　土坑　礎石　大型土坑　ピット　[近世以降]版築基礎建物跡　掘立柱建物跡　礎石　地下室　土坑　ピット群","（旧石器）ナイフ形石器・石核　（縄文）土器・土製品・石器・炉石　（弥生）土器・石器　（平安）土師器・須恵器・鉄製品・鉄滓　（近世）陶磁器・せっ器・土器・瓦・土製品・銅製品・鉄製品・貝・金属製品・木製品・石製品など",139.7612503,35.72554791,TRUE
13105010100,13105,"101","","文京区No.101遺跡","文京区 春日二丁目","[弥生時代][近世]","包蔵地・屋敷","[近世]地下室　土坑　溝","縄文土器　弥生土器　近世陶磁器",139.7416659,35.71314227,TRUE
13105010200,13105,"102","","文京区No.102遺跡","文京区 本駒込五丁目","[縄文時代][弥生時代][近世]","包蔵地・屋敷","[近世]地下室　土坑","縄文土器　近世陶磁器",139.7498026,35.73220723,TRUE
13105010300,13105,"103","ほんごういっちょうめみなみいせき","本郷一丁目南遺跡","文京区 本郷一丁目","[旧石器時代][縄文時代][弥生時代][古墳時代][奈良時代][平安時代][近世]","包蔵地・集落・屋敷","[縄文時代]住居　[弥生時代]住居　[古墳時代]住居　[近世]地下室　溝　井戸","石器　縄文土器　弥生土器　須恵器　土師器　近世陶磁器",139.7564974,35.70341292,TRUE
13105011500,13105,"115","かすがにちょうめにしいせき","春日二丁目西遺跡","文京区 春日二丁目","[旧石器時代][縄文時代][弥生時代][古墳時代][奈良時代][中世][近世]","包蔵地・集落・屋敷","[旧石器時代]遺物集中部　[縄文時代]炉穴　集石　陥穴　土坑　[弥生時代]土坑　[古墳時代]土坑　[中世]溝　道路状遺構（溝）　土塁状盛土　[近世]谷埋立造成　土手状遺構　溝　砂利敷き　井戸　礎石　礎石跡　地下室　土坑","（旧石器）剥片　（縄文）土器・石製装身具　（弥生）土器　（古墳〜古代）土師器・須恵器　（中世）陶磁器・土器・板碑・銭貨　（近世以降）陶磁器・土器・土製品・金属製品・銭貨・石製品・瓦・ガラス製品",139.7410479,35.71146969,TRUE
13105011700,13105,"117","せんだぎごちょうめいせき","千駄木五丁目遺跡","文京区 千駄木五丁目","[縄文時代（中期）][弥生時代（後期）][近世]","その他（町屋）","[近世]大型土坑　土坑　ピット","（縄文）土器　（弥生）土器　（近世）陶磁器・瓦",139.7595337,35.72526919,TRUE
13105012600,13105,"126","こいしかわしょくぶつえんみなみいせき","小石川植物園南遺跡","文京区 白山三丁目","[旧石器時代][縄文時代][弥生時代][中世][近世]","包蔵地","[近世]地下室　土取り穴　土坑　井戸　溝状遺構","石器　縄文土器　弥生土器　陶器　磁器　近世土器　土製品　瓦　金属製品　石製品",139.747262,35.71802044,TRUE
13105012900,13105,"129","こひなたいっちょうめひがしいせき","小日向一丁目東遺跡","文京区 小日向一丁目","［縄文時代］［弥生時代］［古墳時代］［奈良時代］［平安時代］［中世］［近世］","包蔵地・集落・その他の墓・屋敷","［縄文時代］ファイヤーピット?　［弥生時代］?［古墳時代］竪穴住居跡　［奈良時代］［平安時代］竪穴住居跡　土坑　［近世］地下室　溝状遺構　土坑　柱穴","［縄文時代］土器片　［弥生時代］土器片　［奈良時代］［平安時代］土師器　須恵器　石製品　［近世］陶磁器　土器　瓦　石製品　金属製品　土製品　炉器",139.7382326,35.71367191,TRUE
13105013100,13105,"131","こいしかわさんちょうめひがしいせき","小石川三丁目東遺跡","文京区 小石川三丁目","［縄文時代（早期・中期）］［弥生時代］[古墳時代][奈良時代]［近世］","包蔵地・集落・その他の墓・社寺・町家","[古墳?奈良時代]竪穴建物跡 溝 小穴［近世］埋甕 土坑 溝 井戸 植栽痕 小穴 土坑 根石 杭 埋桶 筏地業木組み","［縄文時代］土器　黒曜石剥片　［弥生時代］土器　［奈良時代］［平安時代］土師器 須恵器 土製品　［近世］陶磁器　土器　炉器 瓦 土製品 金属製品",139.7500773,35.71286351,TRUE
13105013800,13105,"138","こいしかわいっちょうめいせき","小石川一丁目遺跡","文京区 小石川一丁目","[縄文時代][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","屋敷　その他（水田跡）","[弥生]流路　木組遺構　溝状遺構　[古墳]溝状遺構　土坑　[奈良・平安]溝状遺構　土坑　[中世]流路　溝　水田跡　[近世]土坑　溝状遺構　井戸　上水施設　池跡　ピット　水田跡　区画溝　排水溝","[縄文]土器　[弥生]土器　石器　木製品　加工材　構造物部材　大型植物遺体　[古墳]土師器　木製品　構造物部材　[奈良・平安]土師器　須恵系土師質土器　須恵器　[中世]土器　陶器　[近世]磁器　陶器　炻器　土器　互　土製品　金属製品　木製品(繊維製品)　骨角貝製品　ガラス製品　石製品　自然遺物　土類",139.7524462,35.710494,TRUE
13106000401,13106,"04-1","うえのしのぶがおかいせきぐん","上野忍岡遺跡群","台東区 上野公園　上野二丁目　池之端三丁目","[旧石器時代][縄文時代（早期〜晩期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世][近世][近代]","包蔵地・集落・社寺・屋敷・その他の墓・その他（花卉園）","[近世]建物跡　池跡","ナイフ形石器　細石刃　剥片　縄文土器　石器　弥生土器　土師器　須恵器　埴輪　陶器（灰釉）　紡錘車　帯金具　陶磁器　焼塩壺　硯　煙管　木製品　和釘　ガラス製品　瓦塔　瓦　墨書付絹布　簪　笄　数珠玉　小形巻物　甕棺　木棺　墓石　石造物　板碑　人骨",139.7736828,35.71547164,TRUE
13106000407,13106,"04-7","うえのしのぶがおかいせきぐん","上野忍岡遺跡群","台東区 谷中七丁目　上野桜木二丁目","[縄文時代][弥生時代][古墳時代][奈良時代][平安時代][近世]","包蔵地・集落・社寺","[奈良・平安]住居跡　[近世]溝状・道路状遺構　瓦溜　土坑","[縄文・弥生〜古墳]土器　[奈良・平安]土師器、須恵器　[近世]陶磁器、土器、金属製品",139.7724904,35.72336676,TRUE
13106000408,13106,"04-8","うえのしのぶがおかいせきぐん","上野忍岡遺跡群","台東区 上野桜木一丁目","[旧石器時代][縄文時代][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","包蔵地・集落・社寺","","旧石器時代石器　古墳時代　土師器・石製品（玉類他）　奈良・平安時代　土師器・須恵器　中世陶磁器　近世陶磁器・瓦",139.7754773,35.72326921,TRUE
13106000412,13106,"04-2","うえのしのぶがおかいせきぐん","上野忍岡遺跡群","台東区 谷中七丁目","[縄文時代][弥生時代][奈良時代][平安時代][近世]","包蔵地・集落・社寺","[弥生時代]溝・住居跡","縄文弥生土器・須恵器　近世陶磁器",139.7730448,35.72482681,TRUE
13106000600,13106,"6","しんざかかいづか","新坂貝塚","台東区 上野桜木一丁目　上野公園","[縄文時代（後期）][弥生時代（後期）]","貝塚","","縄文土器　磨斧　貝輪　弥生土器",139.7788419,35.719799,TRUE
13106000801,13106,"08-1","せんそうじいせき","浅草寺遺跡","台東区 浅草一丁目　浅草二丁目","[縄文時代（晩期）][弥生時代][奈良時代][平安時代][中世][近世][近代]","包蔵地・集落・社寺・その他（火除地・公園地）","練塀跡　溝跡　火葬墓　井戸　杭列　池跡　井戸跡　土坑　貝殻廃棄　大型土坑　池跡（護岸・中ノ島・築堤・橋）","縄文式土器　弥生式土器　須恵器　布目瓦　中世軒瓦　陶器　古銭　（奈良）鉄鉢形土器・花瓶　（平安）灰釉水瓶　（鎌倉）灰釉土器　錫杖　光背　観音像　（古代）土師器　須恵器　（中世）瓦・陶磁器・土器・蔵骨器・板碑　（近世）陶磁器・瓦・ガラス絵　（近代）陶磁器、金属　ガラス　革製品",139.794425,35.7116722,TRUE
